movie_title,movie_imdb_link,color,genre_4,duration,gross,genre_1,genre_2,genre_3,num_voted_users,facenumber_in_poster,language,country,content_rating,title_year,imdb_score
Pale Rider ,http://www.imdb.com/title/tt0089767/?ref_=fn_tt_tt_1,Color,,115.0,,Western,,,39451,0,English,USA,R,1985.0,7.3
Sugar Hill ,http://www.imdb.com/title/tt0107079/?ref_=fn_tt_tt_1, Black and White,,123.0,18272447.0,Drama,Thriller,,3119,1,English,USA,R,1993.0,5.9
The Hunger Games: Catching Fire ,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1,Color,,146.0,424645577.0,Adventure,Sci-Fi,Thriller,498397,1,English,USA,PG-13,2013.0,7.6
Pathology ,http://www.imdb.com/title/tt0964539/?ref_=fn_tt_tt_1,Color,,95.0,108662.0,Crime,Horror,Thriller,26849,0,English,USA,R,2008.0,6.0
It's Always Sunny in Philadelphia             ,http://www.imdb.com/title/tt0472954/?ref_=fn_tt_tt_1,Color,,22.0,,Comedy,,,133415,5,English,USA,TV-MA,,8.8
A.I. Artificial Intelligence ,http://www.imdb.com/title/tt0212720/?ref_=fn_tt_tt_1,Color,,146.0,,Adventure,Drama,Sci-Fi,238747,0,English,USA,PG-13,2001.0,7.1
White House Down ,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,Color,,131.0,73103784.0,Action,Drama,Thriller,164238,2,English,USA,PG-13,2013.0,6.4
I Am Number Four ,http://www.imdb.com/title/tt1464540/?ref_=fn_tt_tt_1,Color,Thriller,109.0,55092830.0,Action,Adventure,Sci-Fi,195043,1,English,USA,PG-13,2011.0,6.1
Suspect Zero ,http://www.imdb.com/title/tt0324127/?ref_=fn_tt_tt_1,Color,Thriller,99.0,8712564.0,Crime,Drama,Mystery,16555,0,English,USA,R,2004.0,5.9
The Tale of Despereaux ,http://www.imdb.com/title/tt0420238/?ref_=fn_tt_tt_1,Color,Family,93.0,,Adventure,Animation,Comedy,31209,0,English,UK,G,2008.0,6.1
Smilla's Sense of Snow ,http://www.imdb.com/title/tt0120152/?ref_=fn_tt_tt_1,Color,Thriller,121.0,,Action,Drama,Sci-Fi,11747,1,English,Denmark,R,1997.0,6.4
The Astronaut Farmer ,http://www.imdb.com/title/tt0469263/?ref_=fn_tt_tt_1,Color,,104.0,,Adventure,Drama,Sci-Fi,19707,0,English,USA,PG,2006.0,6.3
Man on a Ledge ,http://www.imdb.com/title/tt1568338/?ref_=fn_tt_tt_1,Color,,102.0,,Action,Crime,Thriller,125198,6,English,USA,PG-13,2012.0,6.6
War & Peace             ,http://www.imdb.com/title/tt3910804/?ref_=fn_tt_tt_1,Color,War,,,Drama,History,Romance,9277,1,English,UK,TV-14,,8.2
The Company             ,http://www.imdb.com/title/tt0488352/?ref_=fn_tt_tt_1,Color,,286.0,,Drama,History,Thriller,3828,3,English,USA,,,7.9
The Dark Knight Rises ,http://www.imdb.com/title/tt1345836/?ref_=fn_tt_tt_1,Color,,164.0,,Action,Thriller,,1144337,0,English,USA,PG-13,2012.0,8.5
Michael Clayton ,http://www.imdb.com/title/tt0465538/?ref_=fn_tt_tt_1,Color,Thriller,119.0,,Crime,Drama,Mystery,133367,0,English,USA,R,2007.0,7.3
Ghost ,http://www.imdb.com/title/tt0099653/?ref_=fn_tt_tt_1,Color,Thriller,127.0,217631306.0,Drama,Fantasy,Romance,154199,0,English,USA,PG-13,1990.0,7.0
Chocolat ,http://www.imdb.com/title/tt0241303/?ref_=fn_tt_tt_1,Color,,121.0,,Drama,Romance,,150308,1,English,UK,PG-13,2000.0,7.3
Goal! The Dream Begins ,http://www.imdb.com/title/tt0380389/?ref_=fn_tt_tt_1,Color,,118.0,,Drama,Romance,Sport,50919,0,English,USA,PG-13,2005.0,6.8
Kick-Ass ,http://www.imdb.com/title/tt1250777/?ref_=fn_tt_tt_1,Color,,117.0,,Action,Comedy,,435864,1,English,UK,R,2010.0,7.7
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,http://www.imdb.com/title/tt0068555/?ref_=fn_tt_tt_1, Black and White,,88.0,,Comedy,,,31077,5,English,USA,R,1972.0,6.8
Pirate Radio ,http://www.imdb.com/title/tt1131729/?ref_=fn_tt_tt_1,Color,,135.0,7994115.0,Comedy,Drama,Music,90932,2,English,UK,R,2009.0,7.4
The Negotiator ,http://www.imdb.com/title/tt0120768/?ref_=fn_tt_tt_1,Color,Mystery,140.0,,Action,Crime,Drama,107227,2,English,Germany,R,1998.0,7.3
Tales from the Crypt: Demon Knight ,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,Color,Thriller,92.0,,Action,Fantasy,Horror,16646,1,English,USA,R,1995.0,6.7
"Legally Blonde 2: Red, White & Blonde ",http://www.imdb.com/title/tt0333780/?ref_=fn_tt_tt_1,Color,,95.0,,Comedy,,,46417,2,English,USA,PG-13,2003.0,4.6
Hard Candy ,http://www.imdb.com/title/tt0424136/?ref_=fn_tt_tt_1,Color,,104.0,1007962.0,Crime,Drama,Thriller,131969,0,English,USA,R,2005.0,7.1
Virgin Territory ,http://www.imdb.com/title/tt0437954/?ref_=fn_tt_tt_1,Color,Romance,97.0,,Adventure,Comedy,History,6691,2,English,Italy,R,2007.0,4.8
They ,http://www.imdb.com/title/tt0283632/?ref_=fn_tt_tt_1,Color,,89.0,,Horror,Mystery,Thriller,10885,0,English,USA,PG-13,2002.0,4.8
March or Die ,http://www.imdb.com/title/tt0076175/?ref_=fn_tt_tt_1,Color,War,107.0,1000000.0,Adventure,Drama,Romance,2215,1,English,UK,PG,1977.0,6.3
Catch Me If You Can ,http://www.imdb.com/title/tt0264464/?ref_=fn_tt_tt_1,Color,,141.0,164435221.0,Biography,Crime,Drama,525801,0,English,USA,PG-13,2002.0,8.0
The Naked Ape ,http://www.imdb.com/title/tt0381053/?ref_=fn_tt_tt_1,Color,,,,Comedy,Drama,,128,0,English,USA,,2006.0,4.7
Over the Hedge ,http://www.imdb.com/title/tt0327084/?ref_=fn_tt_tt_1,Color,Family,83.0,155019340.0,Adventure,Animation,Comedy,127345,1,English,USA,PG,2006.0,6.8
World Trade Center ,http://www.imdb.com/title/tt0469641/?ref_=fn_tt_tt_1,Color,,129.0,,Drama,History,Thriller,67395,0,English,USA,PG-13,2006.0,6.0
Aliens in the Attic ,http://www.imdb.com/title/tt0775552/?ref_=fn_tt_tt_1,Color,Fantasy,86.0,25200412.0,Adventure,Comedy,Family,16580,3,English,USA,PG,2009.0,5.4
The Island ,http://www.imdb.com/title/tt0399201/?ref_=fn_tt_tt_1,Color,Sci-Fi,136.0,,Action,Adventure,Romance,263336,1,English,USA,PG-13,2005.0,6.9
Star Trek Into Darkness ,http://www.imdb.com/title/tt1408101/?ref_=fn_tt_tt_1,Color,,132.0,,Action,Adventure,Sci-Fi,395573,0,English,USA,PG-13,2013.0,7.8
Hidalgo ,http://www.imdb.com/title/tt0317648/?ref_=fn_tt_tt_1,Color,,136.0,,Action,Adventure,Western,67856,1,English,USA,PG-13,2004.0,6.7
Eyes Wide Shut ,http://www.imdb.com/title/tt0120663/?ref_=fn_tt_tt_1,Color,,159.0,55637680.0,Drama,Mystery,Thriller,227071,1,English,UK,R,1999.0,7.3
Superman III ,http://www.imdb.com/title/tt0086393/?ref_=fn_tt_tt_1,Color,,125.0,,Action,Comedy,Sci-Fi,49934,1,English,UK,PG,1983.0,4.9
Annie ,http://www.imdb.com/title/tt1823664/?ref_=fn_tt_tt_1,Color,Musical,118.0,85911262.0,Comedy,Drama,Family,24735,6,English,USA,PG,2014.0,5.2
Coffee Town ,http://www.imdb.com/title/tt2234025/?ref_=fn_tt_tt_1,Color,,87.0,,Comedy,,,4204,3,English,USA,,2013.0,6.6
The Woman in Black ,http://www.imdb.com/title/tt1596365/?ref_=fn_tt_tt_1,Color,Thriller,95.0,,Drama,Fantasy,Horror,139749,0,English,UK,PG-13,2012.0,6.4
How to Fall in Love ,http://www.imdb.com/title/tt2395247/?ref_=fn_tt_tt_1,Color,,84.0,,Comedy,Romance,,1929,2,English,USA,TV-G,2012.0,6.3
The Color Purple ,http://www.imdb.com/title/tt0088939/?ref_=fn_tt_tt_1,Color,,154.0,,Drama,,,60988,0,English,USA,PG-13,1985.0,7.8
Old Dogs ,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,Color,,88.0,,Comedy,Family,,31191,2,English,USA,PG,2009.0,5.4
Fast Five ,http://www.imdb.com/title/tt1596343/?ref_=fn_tt_tt_1,Color,,132.0,,Action,Crime,Thriller,284792,3,English,USA,PG-13,2011.0,7.3
Dysfunctional Friends ,http://www.imdb.com/title/tt1653002/?ref_=fn_tt_tt_1,Color,,111.0,,Comedy,Drama,,686,13,English,USA,Not Rated,2012.0,5.4
3:10 to Yuma ,http://www.imdb.com/title/tt0381849/?ref_=fn_tt_tt_1,Color,Western,122.0,,Adventure,Crime,Drama,237872,1,English,USA,R,2007.0,7.8
The Witch ,http://www.imdb.com/title/tt4263482/?ref_=fn_tt_tt_1,Color,,92.0,25138292.0,Horror,Mystery,,66483,0,English,USA,R,2015.0,6.8
Mickey Blue Eyes ,http://www.imdb.com/title/tt0130121/?ref_=fn_tt_tt_1,Color,,102.0,33864342.0,Comedy,Crime,Romance,29968,1,English,UK,PG-13,1999.0,5.8
Moms' Night Out ,http://www.imdb.com/title/tt3014666/?ref_=fn_tt_tt_1,Color,,98.0,,Comedy,,,10483,,English,USA,PG,2014.0,5.4
The Phantom ,http://www.imdb.com/title/tt0117331/?ref_=fn_tt_tt_1,Color,Fantasy,100.0,,Action,Adventure,Comedy,27648,0,English,Australia,PG,1996.0,4.9
1408,http://www.imdb.com/title/tt0450385/?ref_=fn_tt_tt_1,Color,,114.0,71975611.0,Fantasy,Horror,,209396,0,English,USA,PG-13,2007.0,6.8
Flags of Our Fathers ,http://www.imdb.com/title/tt0418689/?ref_=fn_tt_tt_1,Color,,135.0,,Drama,History,War,101221,0,English,USA,R,2006.0,7.1
Romeo + Juliet ,http://www.imdb.com/title/tt0117509/?ref_=fn_tt_tt_1,Color,,120.0,,Drama,Romance,,167750,2,English,USA,PG-13,1996.0,6.8
Seabiscuit ,http://www.imdb.com/title/tt0329575/?ref_=fn_tt_tt_1, Black and White,,140.0,120147445.0,Drama,History,Sport,57661,0,English,USA,PG-13,2003.0,7.3
Harry Potter and the Goblet of Fire ,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,Color,Mystery,157.0,289994397.0,Adventure,Family,Fantasy,385670,1,English,UK,PG-13,2005.0,7.6
Flushed Away ,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,Color,Family,85.0,,Adventure,Animation,Comedy,85086,0,English,UK,PG,2006.0,6.7
The Perfect Match ,http://www.imdb.com/title/tt4871980/?ref_=fn_tt_tt_1,Color,,96.0,9658370.0,Comedy,Romance,,1180,6,English,USA,R,2016.0,4.5
Sex Drive ,http://www.imdb.com/title/tt1135985/?ref_=fn_tt_tt_1,Color,,129.0,8396942.0,Adventure,Comedy,Romance,72715,1,English,USA,R,2008.0,6.5
Diary of a Mad Black Woman ,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,Color,,116.0,,Comedy,Drama,Romance,10472,0,English,USA,PG-13,2005.0,5.6
Journey to the Center of the Earth ,http://www.imdb.com/title/tt0373051/?ref_=fn_tt_tt_1,Color,Fantasy,93.0,,Action,Adventure,Family,85323,0,English,USA,PG,2008.0,5.8
8 Heads in a Duffel Bag ,http://www.imdb.com/title/tt0118541/?ref_=fn_tt_tt_1,Color,,95.0,,Comedy,Crime,,8005,0,English,USA,R,1997.0,5.3
American Wedding ,http://www.imdb.com/title/tt0328828/?ref_=fn_tt_tt_1,Color,,74.0,,Comedy,Romance,,162331,3,English,USA,R,2003.0,6.3
Deck the Halls ,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1,Color,,93.0,35092918.0,Comedy,Family,,15740,0,English,USA,PG,2006.0,4.9
The Wood ,http://www.imdb.com/title/tt0161100/?ref_=fn_tt_tt_1,Color,,106.0,,Comedy,Drama,Romance,6585,0,English,USA,R,1999.0,6.9
The Best Years of Our Lives ,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1, Black and White,,172.0,,Drama,Romance,War,40359,5,English,USA,Not Rated,1946.0,8.1
The Gambler ,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1,Color,,111.0,,Crime,Drama,Thriller,48562,1,English,USA,R,2014.0,6.0
A Warrior's Tail ,http://www.imdb.com/title/tt4075322/?ref_=fn_tt_tt_1,Color,,85.0,,Adventure,Animation,Fantasy,393,1,Russian,Russia,,2015.0,4.1
Mambo Italiano ,http://www.imdb.com/title/tt0330602/?ref_=fn_tt_tt_1,Color,,92.0,,Comedy,Drama,,5548,0,English,Canada,R,2003.0,6.7
Highlander: Endgame ,http://www.imdb.com/title/tt0144964/?ref_=fn_tt_tt_1,Color,Sci-Fi,101.0,12801190.0,Action,Adventure,Fantasy,16340,1,English,USA,R,2000.0,4.6
Forgetting Sarah Marshall ,http://www.imdb.com/title/tt0800039/?ref_=fn_tt_tt_1,Color,,118.0,62877175.0,Comedy,Drama,Romance,217507,1,English,USA,R,2008.0,7.2
Ever After: A Cinderella Story ,http://www.imdb.com/title/tt0120631/?ref_=fn_tt_tt_1,Color,,121.0,,Comedy,Drama,Romance,57958,1,English,USA,PG-13,1998.0,7.0
Compadres ,http://www.imdb.com/title/tt3367294/?ref_=fn_tt_tt_1,Color,,101.0,3105269.0,Action,Comedy,,368,2,English,Mexico,R,2016.0,5.0
Arthur Christmas ,http://www.imdb.com/title/tt1430607/?ref_=fn_tt_tt_1,Color,Family,97.0,46440491.0,Adventure,Animation,Comedy,35446,1,English,UK,PG,2011.0,7.1
Hocus Pocus ,http://www.imdb.com/title/tt0107120/?ref_=fn_tt_tt_1,Color,,96.0,,Comedy,Family,Fantasy,60494,0,English,USA,PG,1993.0,6.7
I Origins ,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,Color,,106.0,334658.0,Drama,Romance,Sci-Fi,75633,0,English,USA,R,2014.0,7.3
Ernest & Celestine ,http://www.imdb.com/title/tt1816518/?ref_=fn_tt_tt_1,Color,Drama,80.0,,Animation,Comedy,Crime,12029,0,French,France,PG,2012.0,7.9
Jade ,http://www.imdb.com/title/tt0113451/?ref_=fn_tt_tt_1,Color,,107.0,,Crime,Drama,Thriller,9227,0,English,USA,R,1995.0,5.1
Straight Outta Compton ,http://www.imdb.com/title/tt1398426/?ref_=fn_tt_tt_1,Color,History,167.0,,Biography,Crime,Drama,119928,0,English,USA,R,2015.0,7.9
Aladdin ,http://www.imdb.com/title/tt0103639/?ref_=fn_tt_tt_1,Color,Family,90.0,217350219.0,Adventure,Animation,Comedy,260939,0,English,USA,G,1992.0,8.0
Ouija ,http://www.imdb.com/title/tt1204977/?ref_=fn_tt_tt_1,Color,,89.0,50820940.0,Fantasy,Horror,,31915,0,English,USA,PG-13,2014.0,4.4
The Night Visitor ,http://www.imdb.com/title/tt0066141/?ref_=fn_tt_tt_1,Color,,106.0,,Crime,Horror,Thriller,544,1,English,USA,GP,1971.0,6.8
The Dictator ,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1,Color,,99.0,59617068.0,Comedy,Romance,,213863,0,English,USA,R,2012.0,6.4
The Beyond ,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1, Black and White,,82.0,,Horror,,,14985,0,Italian,Italy,X,1981.0,6.9
Hero ,http://www.imdb.com/title/tt0299977/?ref_=fn_tt_tt_1, Black and White,,80.0,,Action,Adventure,History,149414,4,Mandarin,China,PG-13,2002.0,7.9
Heist ,http://www.imdb.com/title/tt3276924/?ref_=fn_tt_tt_1,Color,,93.0,,Action,Crime,Thriller,16193,1,English,USA,R,2015.0,6.1
The Last Time I Committed Suicide ,http://www.imdb.com/title/tt0119502/?ref_=fn_tt_tt_1,Color,,92.0,,Biography,Drama,,1686,1,English,USA,R,1997.0,5.8
Blood and Chocolate ,http://www.imdb.com/title/tt0397044/?ref_=fn_tt_tt_1,Color,Romance,98.0,3525161.0,Drama,Fantasy,Horror,15388,0,English,USA,PG-13,2007.0,5.5
Legal Eagles ,http://www.imdb.com/title/tt0091396/?ref_=fn_tt_tt_1,Color,,116.0,,Comedy,Crime,Romance,7900,3,English,USA,PG,1986.0,5.9
Orphan ,http://www.imdb.com/title/tt1148204/?ref_=fn_tt_tt_1,Color,,123.0,,Horror,Mystery,Thriller,141663,1,English,USA,R,2009.0,7.0
Selma ,http://www.imdb.com/title/tt1020072/?ref_=fn_tt_tt_1,Color,,128.0,,Biography,Drama,History,61114,0,English,UK,PG-13,2014.0,7.5
The Black Hole ,http://www.imdb.com/title/tt0078869/?ref_=fn_tt_tt_1,Color,,98.0,,Action,Sci-Fi,,18481,0,English,USA,PG,1979.0,5.9
The Twilight Saga: Breaking Dawn - Part 2 ,http://www.imdb.com/title/tt1673434/?ref_=fn_tt_tt_1,Color,Romance,115.0,,Adventure,Drama,Fantasy,185394,3,English,USA,PG-13,2012.0,5.5
Dodgeball: A True Underdog Story ,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1, Black and White,,92.0,,Comedy,Sport,,185338,0,English,USA,PG-13,2004.0,6.7
The Blair Witch Project ,http://www.imdb.com/title/tt0185937/?ref_=fn_tt_tt_1, Black and White,,81.0,,Horror,,,186786,0,English,USA,R,1999.0,6.4
Charlie and the Chocolate Factory ,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,Color,Fantasy,115.0,,Adventure,Comedy,Family,320284,3,English,USA,PG,2005.0,6.7
Mr. Deeds ,http://www.imdb.com/title/tt0280590/?ref_=fn_tt_tt_1,Color,,96.0,,Comedy,Romance,,110432,1,English,USA,PG-13,2002.0,5.8
Romantic Schemer ,http://www.imdb.com/title/tt4607906/?ref_=fn_tt_tt_1,Color,,,,Romance,,,172,2,English,USA,PG-13,2015.0,5.1
The Words ,http://www.imdb.com/title/tt1840417/?ref_=fn_tt_tt_1,Color,Thriller,102.0,,Drama,Mystery,Romance,59637,1,English,USA,PG-13,2012.0,7.1
Moulin Rouge! ,http://www.imdb.com/title/tt0203009/?ref_=fn_tt_tt_1, Black and White,,127.0,,Drama,Musical,Romance,224013,1,English,USA,PG-13,2001.0,7.6
Hits ,http://www.imdb.com/title/tt3145220/?ref_=fn_tt_tt_1,Color,,96.0,,Comedy,Drama,,1359,1,English,USA,,2014.0,5.8
The Rainmaker ,http://www.imdb.com/title/tt0119978/?ref_=fn_tt_tt_1,Color,,135.0,,Crime,Drama,Thriller,46221,1,English,USA,PG-13,1997.0,7.1
Nowhere Boy ,http://www.imdb.com/title/tt1266029/?ref_=fn_tt_tt_1,Color,,98.0,,Biography,Drama,Music,29019,1,English,UK,R,2009.0,7.2
Sleep Dealer ,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,Color,Thriller,90.0,,Drama,Romance,Sci-Fi,5699,0,Spanish,USA,PG-13,2008.0,5.9
Barbershop 2: Back in Business ,http://www.imdb.com/title/tt0337579/?ref_=fn_tt_tt_1, Black and White,,106.0,64955956.0,Comedy,Drama,,10104,4,English,USA,PG-13,2004.0,5.7
Splice ,http://www.imdb.com/title/tt1017460/?ref_=fn_tt_tt_1,Color,,104.0,16999046.0,Drama,Horror,Sci-Fi,79517,0,English,Canada,R,2009.0,5.8
Dracula: Pages from a Virgin's Diary ,http://www.imdb.com/title/tt0293113/?ref_=fn_tt_tt_1, Black and White,,73.0,,Comedy,Horror,Musical,1555,1,English,Canada,,2002.0,7.0
Road Hard ,http://www.imdb.com/title/tt3110770/?ref_=fn_tt_tt_1,Color,,98.0,105943.0,Comedy,,,1351,0,English,USA,,2015.0,6.1
The Red Violin ,http://www.imdb.com/title/tt0120802/?ref_=fn_tt_tt_1,Color,Romance,130.0,,Drama,Music,Mystery,26832,3,French,Canada,R,1998.0,7.7
Atlas Shrugged: Who Is John Galt? ,http://www.imdb.com/title/tt2800038/?ref_=fn_tt_tt_1,Color,,99.0,830210.0,Drama,Mystery,Sci-Fi,1900,0,English,USA,PG-13,2014.0,4.4
Robot & Frank ,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,Color,Sci-Fi,89.0,,Comedy,Crime,Drama,52509,3,English,USA,PG-13,2012.0,7.1
The In Crowd ,http://www.imdb.com/title/tt0163676/?ref_=fn_tt_tt_1, Black and White,,105.0,5217498.0,Drama,Mystery,Thriller,3668,4,English,USA,PG-13,2000.0,4.6
The Whole Nine Yards ,http://www.imdb.com/title/tt0190138/?ref_=fn_tt_tt_1,Color,,98.0,57262492.0,Comedy,Crime,,90374,4,English,USA,R,2000.0,6.7
Down and Out with the Dolls ,http://www.imdb.com/title/tt0283323/?ref_=fn_tt_tt_1,Color,,88.0,,Comedy,Music,,91,0,English,USA,R,2001.0,6.1
The Last Godfather ,http://www.imdb.com/title/tt1584131/?ref_=fn_tt_tt_1,Color,,100.0,163591.0,Comedy,,,912,5,English,South Korea,PG-13,2010.0,3.6
The Internship ,http://www.imdb.com/title/tt2234155/?ref_=fn_tt_tt_1,Color,,125.0,44665963.0,Comedy,,,159931,2,English,USA,PG-13,2013.0,6.3
The Prince ,http://www.imdb.com/title/tt1085492/?ref_=fn_tt_tt_1,Color,,93.0,,Action,Thriller,,13133,4,English,USA,R,2014.0,4.6
Intolerance: Love's Struggle Throughout the Ages ,http://www.imdb.com/title/tt0006864/?ref_=fn_tt_tt_1, Black and White,,123.0,,Drama,History,War,10718,1,,USA,Not Rated,1916.0,8.0
Broken Arrow ,http://www.imdb.com/title/tt0115759/?ref_=fn_tt_tt_1,Color,,108.0,,Action,Crime,Thriller,77390,2,English,USA,R,1996.0,6.0
Scrooged ,http://www.imdb.com/title/tt0096061/?ref_=fn_tt_tt_1,Color,,101.0,,Comedy,Drama,Fantasy,61396,1,English,USA,PG-13,1988.0,7.0
Julie & Julia ,http://www.imdb.com/title/tt1135503/?ref_=fn_tt_tt_1,Color,,123.0,,Biography,Drama,Romance,79264,2,English,USA,PG-13,2009.0,7.0
Howard the Duck ,http://www.imdb.com/title/tt0091225/?ref_=fn_tt_tt_1,Color,Romance,110.0,,Action,Adventure,Comedy,33669,1,English,USA,PG,1986.0,4.6
Thor: The Dark World ,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,Color,,112.0,,Action,Adventure,Fantasy,414070,3,English,USA,PG-13,2013.0,7.1
Edge of Tomorrow ,http://www.imdb.com/title/tt1631867/?ref_=fn_tt_tt_1,Color,,113.0,,Action,Adventure,Sci-Fi,431620,1,English,USA,PG-13,2014.0,7.9
Crying with Laughter ,http://www.imdb.com/title/tt1349478/?ref_=fn_tt_tt_1,Color,,93.0,,Thriller,,,190,1,English,UK,,2009.0,6.9
Day of the Dead ,http://www.imdb.com/title/tt0088993/?ref_=fn_tt_tt_1,Color,,87.0,,Horror,,,49669,1,English,USA,Unrated,1985.0,7.2
Gods of Egypt ,http://www.imdb.com/title/tt2404233/?ref_=fn_tt_tt_1,Color,,126.0,31141074.0,Action,Adventure,Fantasy,51892,4,English,USA,PG-13,2016.0,5.5
Krampus ,http://www.imdb.com/title/tt3850590/?ref_=fn_tt_tt_1,Color,,98.0,,Comedy,Fantasy,Horror,29867,0,English,USA,PG-13,2015.0,6.2
The Wiz ,http://www.imdb.com/title/tt0078504/?ref_=fn_tt_tt_1,Color,Music,118.0,13000000.0,Adventure,Family,Fantasy,10895,0,English,USA,G,1978.0,5.2
Shalako ,http://www.imdb.com/title/tt0063592/?ref_=fn_tt_tt_1,Color,,113.0,,Western,,,1978,2,English,UK,PG,1968.0,5.5
Hop ,http://www.imdb.com/title/tt1411704/?ref_=fn_tt_tt_1,Color,Family,95.0,108012170.0,Adventure,Animation,Comedy,24089,0,English,USA,PG,2011.0,5.5
We Were Soldiers ,http://www.imdb.com/title/tt0277434/?ref_=fn_tt_tt_1,Color,War,124.0,,Action,Drama,History,103241,0,English,USA,R,2002.0,7.1
Z Storm ,http://www.imdb.com/title/tt3469440/?ref_=fn_tt_tt_1,Color,,92.0,,Action,Crime,,383,1,Cantonese,Hong Kong,,2014.0,5.3
8: The Mormon Proposition ,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,Color,,80.0,,Documentary,,,1138,0,English,USA,R,2010.0,7.1
Wings             ,http://www.imdb.com/title/tt0098948/?ref_=fn_tt_tt_1,Color,,30.0,,Comedy,Drama,,7646,5,English,USA,,,7.3
BloodRayne ,http://www.imdb.com/title/tt0383222/?ref_=fn_tt_tt_1,Color,Horror,92.0,1550000.0,Action,Adventure,Fantasy,30628,2,English,USA,R,2005.0,2.9
Twilight ,http://www.imdb.com/title/tt1099212/?ref_=fn_tt_tt_1,Color,,122.0,191449475.0,Drama,Fantasy,Romance,348010,1,English,USA,PG-13,2008.0,5.2
Metallica Through the Never ,http://www.imdb.com/title/tt2172935/?ref_=fn_tt_tt_1,Color,,93.0,3419967.0,Music,,,13359,0,English,USA,R,2013.0,7.2
The Love Letter ,http://www.imdb.com/title/tt0140340/?ref_=fn_tt_tt_1,Color,,99.0,,Fantasy,Romance,,1465,1,English,USA,Unrated,1998.0,7.4
Duets ,http://www.imdb.com/title/tt0134630/?ref_=fn_tt_tt_1,Color,,112.0,,Comedy,Drama,Music,8217,0,English,USA,R,2000.0,6.0
Thirteen Conversations About One Thing ,http://www.imdb.com/title/tt0268690/?ref_=fn_tt_tt_1,Color,,104.0,,Drama,,,8603,2,English,USA,R,2001.0,7.1
Texas Rangers ,http://www.imdb.com/title/tt0193560/?ref_=fn_tt_tt_1,Color,Thriller,110.0,,Action,Adventure,Drama,4757,2,English,USA,PG-13,2001.0,5.2
Ocean's Twelve ,http://www.imdb.com/title/tt0349903/?ref_=fn_tt_tt_1,Color,,125.0,125531634.0,Crime,Thriller,,284852,0,English,USA,PG-13,2004.0,6.4
To Die For ,http://www.imdb.com/title/tt0114681/?ref_=fn_tt_tt_1,Color,,106.0,,Comedy,Crime,Drama,34774,0,English,USA,R,1995.0,6.8
The Holy Girl ,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1,Color,,106.0,304124.0,Drama,,,2720,0,Spanish,Argentina,R,2004.0,6.7
Like Mike ,http://www.imdb.com/title/tt0308506/?ref_=fn_tt_tt_1,Color,Sport,99.0,,Comedy,Family,Fantasy,15074,7,English,USA,PG,2002.0,5.1
Alice in Wonderland ,http://www.imdb.com/title/tt1014759/?ref_=fn_tt_tt_1,Color,,108.0,,Adventure,Family,Fantasy,306320,0,English,USA,PG,2010.0,6.5
R.L. Stine's Monsterville: The Cabinet of Souls ,http://www.imdb.com/title/tt4386242/?ref_=fn_tt_tt_1,Color,,85.0,,Comedy,,,917,3,English,USA,PG,2015.0,5.9
You Again ,http://www.imdb.com/title/tt1414382/?ref_=fn_tt_tt_1,Color,,105.0,25677801.0,Comedy,Family,Romance,41273,6,English,USA,PG,2010.0,5.8
Memoirs of an Invisible Man ,http://www.imdb.com/title/tt0104850/?ref_=fn_tt_tt_1,Color,Thriller,99.0,14358033.0,Comedy,Romance,Sci-Fi,17365,2,English,USA,PG-13,1992.0,5.9
Impact Point ,http://www.imdb.com/title/tt1086841/?ref_=fn_tt_tt_1,Color,,90.0,,Thriller,,,1118,2,English,USA,R,2008.0,4.3
Destiny ,http://www.imdb.com/title/tt2983582/?ref_=fn_tt_tt_1,Color,Sci-Fi,,,Action,Adventure,Fantasy,3089,0,English,USA,,2014.0,8.1
